title,sold_price,link,sold_date,size,condition
adidas yeezy boost 350 v2 zebra cp9654 us size 11.5,$249.99,https://www.ebay.com/itm/297525032049?_skw=adidas+yeezy+350&epid=10058984373&itmmeta=01k2f8ee10kzv1s35wr3y418am&hash=item4545dfb471:g:yvoaaeswj3xolqca&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1crw649qcxwkeqxf3yvt4h4dsonrztka%2bdss5b1eka%2fv0w2vwcez8ajgq0%2f6rxlcqkpqpkopycsnmfmfd9fy9qqnmbh50x0trx0%2bdq4uyvhpo1oeigjudjohnumt6bi9di5cjnwtzqec11z%2bj2hrtnttbk9zdzh86yu8tvumgcfkstgpmnhtegqj5u6o3otwk3m58ueatvnypekkm6bjnbruiro5xspelw8s%2b%2bwd8a9elhy72i%2fx8w6sisfbncqdkk%3d%7ctkp%3abk9sr-dgueitzg,"Aug 8, 2025",11.5,Brand New
size 11.5 - adidas yeezy boost 350 v2 cmpct slate onyx,$39.99,https://www.ebay.com/itm/177317257131?_skw=adidas+yeezy+350&epid=13062173167&itmmeta=01k2f8ee11k19myk12hmehgakz&hash=item2948ee9fab:g:h~caaeswsbdoj4aq&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1dplc1kz3uymekxw0cxanllmg146r1f6lucyuqbso3nrtweh4b5hi5cqr4ri%2bb%2bcc%2bqe0vsmrxyes1dsi9hzvx1g0w955jaozwxxkv4kpbktk96frgrnozvysshxxrko80irkh9bovggzksntljnd7uemdc6jenxjvpyomwy%2bqy4azifvzuddtnq2%2bny5wg8ugzmp1dvfjrhkgeoi2rhrtisip1g2bhletie4yroshcg0umo5plho%2fsthxgb%2fddnbi%3d%7ctkp%3abk9sr-tgueitzg,"Aug 7, 2025",11.5,Pre-Owned ·
adidas yeezy boost 350 v2 black non- reflective 2019 size 11.5 authentic kanye,$180.00,https://www.ebay.com/itm/187448641750?_skw=adidas+yeezy+350&epid=18051116768&itmmeta=01k2f8ee12b1g5w8et628y8zy7&hash=item2ba4cf48d6:g:5p4aaeswyzfoiumx&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1ckhr%2ffnhyxvwei86b6o08bbqytnx%2fz7ema%2bdph%2fyqoy28c61ytxuablkcilakf4jqa8%2bfsncebhbuthivdp%2f3cva%2bcb7lcio9m6cr5odxlqjh7enzasvzifyrlu--8gnbbqi0jdbqrxznmlqxyyd49czhtnl2dpui3xjhsluj%2baez7raftnvlt%2fkxqtikaemth0uikwnjt1gjlpoafpvbgae4k2k2igrwd80mtl%2fq5cmnqotwgegvewoe%2frptnrci%3d%7ctkp%3abk9sr-tgueitzg,"Aug 7, 2025",11.5,Pre-Owned ·
adidas yeezy boost 350 v2 mx rock 2021 size 11.5 authentic kanye west ye black,$90.00,https://www.ebay.com/itm/187287495433?_skw=adidas+yeezy+350&epid=13060760297&itmmeta=01k2f8djy6t7gx8qjvbvg2qpjg&hash=item2b9b346309:g:m6waaeswu65op3mm&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1cuucbolqnpdhke4bafnjc5axhy4zldwpdjhdpseyjd00oedqsgcwgirlkubzjhabq8gblzbos6fy43oymnd9fnarfrnu1kzjm0wcfqenr1bdehvbr%2fkac8qj0tp3staw11iffo6bpbmidgkt7nwlwwjiyibgtpxsgg3cvnystn%2bk56%2ffbxd9mlurxr%2fpvw5srwnmzjtc9d2uy7jpi0%2bop%2ft460pib%2f9sy9vcug3bbhcwbxtoa%2bxmhzpt6qcrantzm%3d%7ctkp%3abk9sr7avtuitzg,"Aug 10, 2025",11.5,Pre-Owned ·
adidas yeezy boost 350 v2 carbon beluga hq7045 size 11.5 brand new authentic,$199.00,https://www.ebay.com/itm/146730834221?_skw=adidas+yeezy+350&epid=8059064855&itmmeta=01k2f8dszfzt81vew1ea9ytq4z&hash=item2229d6d92d:g:ucwaaeswdr9ohbfv&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1cfkt52knqk8%2bpholbczhhh5t2jm2pnbjwvokdha8w%2buswiw6m9om6jxc%2brm84z1tjho%2fjmdkrr7ssvnpy7wqfrzo%2fxxadpxin9fkm%2bsgt0m%2fzkqynctxatnt6qgilwadj3qzjh2lj9crl7tdljzhogw4o%2f2cb2rlkh%2fs2u14pnhdxbfn9xrg0bu0vovldydvx4bsfvtvdfpdp1dg04fyhv%2f%2b0t3lrwah0os6ourstjflxj1ad5%2ftlil4pdqi6ne44%3d%7ctkp%3abk9sr4sgt-itzg,"Aug 9, 2025",11.5,Brand New
size 11.5 - adidas yeezy boost 350 v2 low cream white / triple white,$75.00,https://www.ebay.com/itm/405971617705?_skw=adidas+yeezy+350&epid=2310847478&itmmeta=01k2f8dszf9q96hjq1csjdqn4f&hash=item5e85cb47a9:g:hzsaaeswuqporsxj&itmprp=enc%3aaqakaaaa8fkggfvd1ggdu0w3yxcmi1eomhphwp3fyc3amcl1cwzidzju1%2bdca4nfwsnms8onf7tif%2bqamw2v4pqydebobu2fuf5yxsx6xnvetsvtpxjtf3dfhxzq200btzwkldagseywlxjbms0x3iiandfmfu24kmvh00mwf62aktu970wc1aopnhfs4yrg5u%2fzenkorom7rjm8kwmc2iy1tljtfxi3maqlklcq2bjb%2fyqp59pkdvxtkz6e4jw5cgm4g8lnpmoqzgqu0uczjje0dn5jsyfzzuovtcvj5nyaoaaxr9yf7fvw1lyg8%2bczmgrojud%2b4a%3d%3d%7ctkp%3abk9sr4sgt-itzg,"Aug 9, 2025",11.5,Pre-Owned ·
adidas yeezy boost 350 mx rock size 11 preowned gw3774 excellent condition,$102.00,https://www.ebay.com/itm/365784698593?_skw=adidas+yeezy+350&epid=26060776511&itmmeta=01k2f8dszgtvg2pczwnmaa55qs&hash=item552a778ee1:g:a4oaaeswyvnolue3&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1dtmuus6io52eyz8fauavqlnbhwlw%2bjue2sxsodyyxvvezoeec6epuhec2uupq1vukvbdkqt2zohkzd1yfibm7ednvgax2z0izblri8uhlx8eiwh3liaa9vaswddvo0ueboihhnlusfr2m1birpp4e7j2zpom40o0fodgivp33hwcuuthiiktg4yr4kav8ng9kc4m7xawwl05xetyu9see%2f0bnt0h1n9ufnzdohpzjwoysmoqfv22muz1utfeupbj4%3d%7ctkp%3abk9sr4agt-itzg,"Aug 9, 2025",11.0,Pre-Owned ·
size 11m - adidas  yeezy boost 350 v2 clay used condition no box,$23.00,https://www.ebay.com/itm/127284427509?_skw=adidas+yeezy+350&epid=23039809587&itmmeta=01k2f8dszgq945nwvzevn1c73t&hash=item1da2be3af5:g:hiyaaeswalbojprj&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1c1ddmlkb%2brld77qrdnrkqgzqq5ounbwg7rsb4kuwjhgkqc%2bmmeels4zhieun%2fq%2bqx8v325xwwvgihkfqtmtqcq9soyumyanupgmhipdtvs0javqtvbhk%2b8nkd1bihmuihm%2bi5bf2a1djbiytkvc4cai1e3lzmgwpmajahewypth%2fztg93r%2b5y%2bigiwt%2fnmj%2br7pdvfuyrdz9b9gb5upnibhgoas7japmki33x9to1lk9blvp%2butiue5feahykbyk8%3d%7ctkp%3abk9sr4igt-itzg,"Aug 9, 2025",11.0,Pre-Owned ·
adidas yeezy boost 350 v2 beluga reflective size 11 brand new gw1229 ship asap!!,$209.00,https://www.ebay.com/itm/197538582963?_skw=adidas+yeezy+350&epid=20052110078&itmmeta=01k2f8ee10xtdnpdx0mnp4pdz9&hash=item2dfe3791b3:g:cgaaaesw1ztoezu-&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1cky%2b%2flxbiqdlvowlog%2ffg3x7qxppzd154mugk2vqlwk6h8yplews%2biadqwk0amvdnby0b2eoi4dlh0vuhiozmeq4hzbp7uqel6smlvxm%2bjsagft019kniyhr6lh1rogs3hjho7ysqlqgak63gktvsefdzxzq0nptdbjypgzwooym2qnwzfjj%2fewkgtyzoju6wcs6uhadkdqulrnfchx57ojpjtmcfm28fixkie3iopdvy7gsrfl4ifwczainik3bq%3d%7ctkp%3abk9sr97gueitzg,"Aug 8, 2025",11.0,Brand New
size 11 - yeezy boost 350 v2 salt (clean!),$199.99,https://www.ebay.com/itm/357159448580?_skw=adidas+yeezy+350&epid=9056176736&itmmeta=01k2f8ee11y55qq9j0g7eyvxmc&hash=item53285cb004:g:rt4aaosw4cxowdy0&itmprp=enc%3aaqakaaaa8fkggfvd1ggdu0w3yxcmi1futerlbhmtu2fzgo7l%2fpgjtgpcrzlbgyaeqd%2bwer%2bs043e73zy4v9jybocmepze%2br4amkgzpynkoei4spxu91fd2np8tsc8qn8jljwyiqsijirxijbl%2b3xj03rei1awukysujlpaxlcmkg5q13ixzxpvsraps5xrtmb5vcaxsqo4gjh1hwycufe%2flfrio7nj3t59e9p3ul5auyq%2fsr7yz%2f4m7hfesix4mu5tprssb%2bwfv9i68qucmklk71p27mfvt6ywuzcts%2bqsbio5gtnvhicwafa7crqkzqw6xvcfy7da%3d%3d%7ctkp%3abk9sr-lgueitzg,"Aug 8, 2025",11.0,Pre-Owned ·
size 11 - adidas yeezy boost 350 v2 clay,$80.00,https://www.ebay.com/itm/286737326626?_skw=adidas+yeezy+350&epid=23039809587&itmmeta=01k2f8ee117j1td5wx02fpj0bq&hash=item42c2e06222:g:uymaaeswhqboirmv&itmprp=enc%3aaqakaaaa8fkggfvd1ggdu0w3yxcmi1cea%2bphif%2fjf93presrbk8r8pdhneicrvi5pdomrhr7en4pyrlhqu6viwhthsolm0uxzxwae1wgjnffm7fikfyawjuyxbgqdj9gzotd9avcie8iwuqeyzq3zdxss4fb0lyxg0pss1a2efu3rq%2beyj6dikveperfo8eykx1plkgc9as1rsj4%2bauuzz4mgxcxvgph7i379sdinvjo3wcoeer8he3zmv%2fodngatus6bssk382vcdcags7noc3pca9oxytj%2fzusyza5rku9zg9rov7u9zoetvzomz5vnfbo61taea%3d%3d%7ctkp%3abk9sr-lgueitzg,"Aug 8, 2025",11.0,Pre-Owned ·
adidas yeezy boost 350 v2 zebra men’s size 11 barely worn!,$105.50,https://www.ebay.com/itm/406101974772?_skw=adidas+yeezy+350&itmmeta=01k2f8djy6z89cjf5q387kj51r&hash=item5e8d905ef4:g:ns0aaeswbstoj79k&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1cywabd4kaq%2fu4on7voni8whz%2fdzmftg6pszgmi2gdajn5c8nqaz2adf6qahyax6y6cgosc0vsgy9ep8baqhqs34xzmm6loydnrvd5ihynn1jfsdjoj0rjxp4w1fvhtwqlgtu926nwfipla6nu97ybeqmiypbf2crql8o3ju1vtucj592bqqf%2bs7fblwtmlargfqkxrlqt34pe85tmjosf9dragqutkugi1pugc8kd536bxgbzlquu58y%2bkkhnjpfs%3d%7ctkp%3abk9sr7avtuitzg,"Aug 10, 2025",11.0,Pre-Owned ·
adidas yeezy boost 350 v2 light size 11 us,$170.00,https://www.ebay.com/itm/376444465120?_skw=adidas+yeezy+350&epid=15048638268&itmmeta=01k2f8djy6b8wsbpwvgpnndj3k&hash=item57a5d6afe0:g:uf4aaesw6c9oiovu&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1f7eb61twyezkcuswjm36cz53lkkgo7jxrvyw2fzzxmulmihx%2fmz5xthgge3ojdjmqgzvi5rfbsdbyoklbutzckn3bxjmx94qs%2fpcqkc7jy%2b8fbnk0torkl6jyao69l8d6zuymrsgvnb1g9n3v4ynufxu%2bvs0cuutyza%2b4oofoceho2x2onhm0bq9ev6qcbax%2bo96fojs4mvjtf%2bcc4lijflsmvn2ovbetf1augmdm5fkftdvd9enrvssyslk24%2beo%3d%7ctkp%3abk9sr7avtuitzg,"Aug 10, 2025",11.0,Brand New
adidas yeezy boost 350 v2 size 11 semi frozen yellow barely worn!,$100.00,https://www.ebay.com/itm/406101888383?_skw=adidas+yeezy+350&epid=19039798948&itmmeta=01k2f8djy6htghqpkhyqv0qgn1&hash=item5e8d8f0d7f:g:j-8aaesweatoj7k9&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1c%2fb7%2filbdfwv6mtkifen3r%2f06pktio%2fy2k%2bulrpm%2ff0gxrrpyxcakwi02k17jkzidxbafbzsawpmkciqku06vaouz5eiatsqihbw%2b18jb4x7akiuvmdev7bkfohpt4%2b3xxu3zmopz7x70dd4urz13sohhya2bianhxn6fzx%2f1xgcuf%2bkqlkxtxzlt2g6o1nrm7qmkavpygjwoh7bk1mq9qa8%2bsyn2jblw2n%2fg5i5ditfzpkkai%2fo29bhixja0qw3o%3d%7ctkp%3abk9sr7avtuitzg,"Aug 10, 2025",11.0,Pre-Owned ·
size 11 - adidas yeezy boost 350 v2 beluga,$85.00,https://www.ebay.com/itm/306391822893?_skw=adidas+yeezy+350&epid=16051937989&itmmeta=01k2f8djy686fy12damz7aeasf&hash=item475660322d:g:98qaaoswcizopjui&itmprp=enc%3aaqakaaaa8fkggfvd1ggdu0w3yxcmi1fkijre5vholij8s8tubkxok8waacbqzmfcrvy9eouzgoqagtn3vdkgfjbpiusteioqizuvyqj8cva0cgkuykn4kzubald4lzy8qm2eyw7zrrlxg4hrn%2fy4utoet7vjiglcgbpxi6dwye%2foqzngt%2fujoxjbwu88ewwxw9ebppvxd9ru2g7iac7nr0dcxj2lh%2fmfjrfmuqnoqrifjqm1oydpv9xzqd%2fwypxhc8%2fmgpwtuldyyblu0sjjng%2f9vljaumpjiqdkha5ngk%2b0exspflambjdw2kuu1qijsk4bmx9okw%3d%3d%7ctkp%3abk9sr7ivtuitzg,"Aug 10, 2025",11.0,Pre-Owned ·
adidas yeezy boost 350 v2 zebra size 11,$320.00,https://www.ebay.com/itm/126990160614?_skw=adidas+yeezy+350&epid=28058984825&itmmeta=01k2f8djy60q931v74vx9ksphh&hash=item1d913412e6:g:prqaaesw3wtn0fhn&itmprp=enc%3aaqakaaaa8fkggfvd1ggdu0w3yxcmi1fepgcs7tk0hb7dj52lcupivvoyqnwp8tnzgngke0n%2bo%2bl86mw8cin9dy9cnzwssy9cbilromuyegv9qyclvjl7xcbi9sqmae7voauf82t%2fzezv6j%2fmcgwa3gvcfhmvgzy1oqcslmlmfz%2f2tmcdzdp9fy9qpoaibel5eygjxo%2fzfzfvyqiktu%2bgvefbqjowpmnvhitkolh4nla9cwhi6exc%2fe2cpjslu1hdntp3pd26in36vqtxn8sx6edcaomss3niz0%2bvjbhwyivba1%2bt69mppjbqcb9dsndxa1ip33auwg%3d%3d%7ctkp%3abk9sr7ivtuitzg,"Aug 10, 2025",11.0,Brand New
size 11 - adidas yeezy boost 350 v2 semi-frozen yellow,$119.99,https://www.ebay.com/itm/357419929263?_skw=adidas+yeezy+350&epid=19039798948&itmmeta=01k2f8djy7xzjecdcmfwpxzzbv&hash=item5337e34eaf:g:m4kaaeswsi9ok9s5&itmprp=enc%3aaqakaaaa8fkggfvd1ggdu0w3yxcmi1fk2%2fharpdmgliyfttfcyvup01qew9dyuvic1q9ydrbx%2blqcu10latg%2fjliwx7bczkki3gahdh8qou0xzaz04m%2fy6tvjx%2bp94ii7yxm3fpd6hettz2dhh%2b2pohrfxdoogu%2blbppgcd%2bqk4kujw3l5lzww%2bddaduwfkl8l4hrqid31absxs0fsd34dg0p0skh16tctmwwarcinecdzse6qnp0iziwnokpsm0mfkadr0m7dbwwkvffr8kzsqw1jcclo%2fepvwb0nc1cmgkylag2uzhjehsg%2fyufgxoteytqsprgq%3d%3d%7ctkp%3abk9sr7ivtuitzg,"Aug 10, 2025",11.0,Pre-Owned ·
size 11 - adidas yeezy boost 350 v2 mono ice,$220.00,https://www.ebay.com/itm/396890499868?_skw=adidas+yeezy+350&epid=2316685705&itmmeta=01k2f8djy5dh1ezgprtkq52xjw&hash=item5c68846b1c:g:odgaaeswckrof6io&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1fu%2fksuvc31ch09zv56ccgd11ez0khe74i0g4z5csnsmjk6e6ovz8wocydcl6n51tfod5m9hm2en1ecomuwte8t1coqadj0szqtjj3mnxg8sqvacdhzt7airk8t%2bly%2fed0visf1kwo%2f4jzawa0cojmrydcysgzk0i%2b4ywjuhhl02mhsqi4hxcac9%2buxqk5wc33phzu3pyasgfqdyawmdoqdeoyqcs7jeouxscbmb3hc%2bi3nx7z2qbzonvdv3xxmcvs%3d%7ctkp%3abk9sr7svtuitzg,"Aug 10, 2025",11.0,Brand New
yeezy boost 350 v2 triple white - us size 11m brand new in box,$225.00,https://www.ebay.com/itm/167705430177?_skw=adidas+yeezy+350&epid=8039804340&itmmeta=01k2f8djy7f5eegnpe07f1p2p6&hash=item270c05c8a1:g:og0aaeswfjjn6hje&itmprp=enc%3aaqakaaaa8fkggfvd1ggdu0w3yxcmi1do25q2k4xaf6el9im9vnc7epxaggou0fa%2fcvx6uhx2hwubh383lop4eizcrqr20got7nn4qdpdexysbheq2qr0r1qtucuvxhlk6i3o1upiklrlpgczllmjaerj4dswmpck1%2bgd%2fkvoznmyyq%2fvcut6qvtdyi2qcip%2bkr0fcrpsrzrmbu7rwq7kpz2txfxcpa1kjwxkc%2burdttwxwh%2f47ruvkqlgcecvgw49cjiby%2f9%2fhbjlxw6bmmmzv57hlj5t7twivx0ziyj9qjw3yoxr7ehpccq8%2b62ydhkb1gm6xuw3g%3d%3d%7ctkp%3abk9sr7yvtuitzg,"Aug 10, 2025",11.0,Brand New
adidas yeezy boost 350 v2 black non-reflective - size 11 - missing insoles,$79.99,https://www.ebay.com/itm/406107603340?_skw=adidas+yeezy+350&epid=21051118706&itmmeta=01k2f8dszfy32s15xzyvytzwv7&hash=item5e8de6418c:g:kr4aaeswfalokm7c&itmprp=enc%3aaqakaaaa8fkggfvd1ggdu0w3yxcmi1fowh5r%2fyldgyuezwrr0p0sivq4b69n44%2fc6b8em7oxpnsvgd00rdfcnnu49eolsijlkn%2bnpzloacyzpfmdlsaohjnlhd7bws3ssvuariroihs53blz8toeyujcj0e8cugkmuf1fie77ivq1o54nrbpimv1j0hqnjyu6vs%2blpu0siko2la%2bpzh86q0bq5y%2fyboa1wb0k9%2bhtagdcojfxqih42zrw3ifxi%2fvjwny7bbh3rvpqawn%2ff5mm2hhsxd6ebip%2bdijijycqoz%2fl6os8d%2bkqpllsfoih4zt6e21d4gguq%3d%3d%7ctkp%3abk9sr4kgt-itzg,"Aug 10, 2025",11.0,Pre-Owned ·
adidas yeezy boost 350 v2 sesame men's size 11  f99710,$180.00,https://www.ebay.com/itm/167666133352?_skw=adidas+yeezy+350&epid=24039799041&itmmeta=01k2f8djy56bwtwm75rhy77mtv&hash=item2709ae2968:g:kv0aaeswfivogdrl&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1fsxvp3l7z%2fdrnpj6ylktkxmuuugrrhhnku7mxuqefyq%2f%2bucmdndee249y5kbo5og4xs746ni3dldlhp8%2fcklyez0yzhadink0pdxngez8%2fmxmdhcnoboj9fesdcks7v1vwn5p3pl4bfha9558b7qt5gxeqxlzb3r9jest7rod5goco8cprcelus0jyewtvcwx%2bggxba6a5osfasqwlavvkhx3c4qtomxwz7nbzhg2hf4u9ryytvjnyqutjdcik96i%3d%7ctkp%3abk9sr7svtuitzg,"Aug 10, 2025",11.0,Pre-Owned ·
adidas yeezy boost 350 v2 low zyon sneaker shoes fz1267 - size 11,$160.00,https://www.ebay.com/itm/146753008697?_skw=adidas+yeezy+350&epid=5039810672&itmmeta=01k2f8dszfwy9t64mpewvz9zej&hash=item222b293439:g:ttqaaesw971okazb&itmprp=enc%3aaqakaaaa8fkggfvd1ggdu0w3yxcmi1ewgbja2x5ibfqh8kseruw2bzmpkmgxdc4vnrxlxer67lrwijvgw%2fpwfdp%2bhskysft%2bq%2bu68bhmsb%2bkqza6fhfl%2b6fex3muvj1ufp6qtw2s4olk%2bpyvauaurukr4yatqxhvx3fqbwfvnxl%2bpxtb%2b8kxe6dqvg%2fgwwm1y5ssfkpv01mdx1e6ptufvaihauemkypy%2fflopgvi6zdquxrhvih9uijpgfcmhmgcyaqppkoomllhchnkzkfzwqjdqnjiufrxl9eevbhb%2f82%2f4tz9igazukdp2gajdbb%2fehqrbjktua%3d%3d%7ctkp%3abk9sr4sgt-itzg,"Aug 9, 2025",11.0,Brand New
size 11 - adidas yeezy boost 350 v2 black reflective static black no box,$90.00,https://www.ebay.com/itm/236244936819?_skw=adidas+yeezy+350&epid=4039796761&itmmeta=01k2f8dszgd2j8pdwagt6y36t8&hash=item37014ba873:g:wloaaeswn6boj9jq&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1fbyv5%2fxxk9fqlzyieweqrnsuog6bu1kfuqhnts8mst4cjktaiinrgsbb8tvvuhvc7psdcuscyda%2ffbz%2bzmqquenpl3uc4btc9ohgybtcysgyicbtprgte6wpq2o7voyad%2f1g9tpsh3cqe0rsrjkeag08idizrwhqsye40s2jbtuogbjgulrjgnnlfjdlo7121uhhah2tznsxawurvtqhpdtzilwhc1cvtapgb9y9qltovborvwehxaarhreljzpk0%3d%7ctkp%3abk9sr4sgt-itzg,"Aug 9, 2025",11.0,Pre-Owned ·
adidas men's yeezy boost 350 v2 granite/grey size 11 hq2059,$195.39,https://www.ebay.com/itm/286569875473?_skw=adidas+yeezy+350&epid=3058005895&itmmeta=01k2f8dszgqfcyr0skk486e649&hash=item42b8e54811:g:eegaaoswqjjojxxb&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1d4vfumccuv5trxrqi9tc3v1%2ft%2f%2bbrkyhlnt43ty%2bczxnouiwnvjahvrmkvxy0ilphdgjnz7dzmfwxl%2bn7masj97u%2fqfknbs2%2fn5ybpdr1mikdgizbx5qyzifol5h22ktn4wuunubblh1utepiil85vvyqny96yzlpda7ocua9pcr6buwtk8olah%2f4zpiuxsqtfv8fjp64xvimrljf50ejva5mpoyopsxgbmq%2f%2bku17ljn5gkb2p3ogz%2f4f3ptzjj4%3d%7ctkp%3abk9sr4sgt-itzg,"Aug 9, 2025",11.0,Pre-Owned ·
adidas yeezy boost 350 v2 low beluga reflective men's size 12.5,$99.99,https://www.ebay.com/itm/167659269049?_skw=adidas+yeezy+350&epid=2323155931&itmmeta=01k2f8ee105084f4warf9fsaw7&hash=item2709456bb9:g:dcaaaeswmvxofelb&itmprp=enc%3aaqakaaaa0fkggfvd1ggdu0w3yxcmi1ebrgyx%2f44xikmeneqvurvj8pfiu6ljnoihtho0cxptnwx7tnt3oaeql%2bvycflbdnzosxjyx%2f3m4izk8nwiopv9aq8b345lpp9dxted91jhiox1ya2k8msbbpf4dtmjfib9%2fsolaxltefjmugqlso8nadg824uihkyzraj%2bvjcaa3etouv9la7lat3qmabkke8ignvgmasey6qhuyw9hwe1ek2ztwzzd6duri0cyoktsdwwnlcy0zsgxyuyef1newm%3d%7ctkp%3abk9sr97gueitzg,"Aug 8, 2025",12.5,Pre-Owned ·
